LibraryName,CIPFACategoryName,Category,IssueDate
Keynsham Library,Adult Fiction,Adult Fiction,07/01/2013 12:00:00 AM
Keynsham Library,Adult Fiction,Adult Fiction,07/01/2013 12:00:00 AM
Keynsham Library,Adult Fiction,Adult Fiction,07/01/2013 12:00:00 AM
Keynsham Library,Adult Fiction,Adult Fiction,07/01/2013 12:00:00 AM
Keynsham Library,Adult Fiction,Adult Fiction,07/01/2013 12:00:00 AM
Keynsham Library,Adult Fiction,Adult Fiction,07/01/2013 12:00:00 AM
Keynsham Library,Adult Fiction,Adult Fiction,07/01/2013 12:00:00 AM
Keynsham Library,Adult Fiction,Adult Fiction,07/01/2013 12:00:00 AM
Keynsham Library,Adult Fiction,Adult Fiction,07/01/2013 12:00:00 AM
Keynsham Library,Adult Fiction,Adult Fiction,07/01/2013 12:00:00 AM
Keynsham Library,Adult Fiction,Adult Fiction,07/01/2013 12:00:00 AM
Keynsham Library,Adult Fiction,Adult Fiction,07/01/2013 12:00:00 AM
Keynsham Library,Adult Fiction,Adult Fiction,08/01/2013 12:00:00 AM
Keynsham Library,Adult Fiction,Adult Fiction,08/01/2013 12:00:00 AM
Keynsham Library,Adult Fiction,Adult Fiction,08/01/2013 12:00:00 AM
Keynsham Library,Adult Fiction,Adult Fiction,08/01/2013 12:00:00 AM
Keynsham Library,Adult Fiction,Adult Fiction,08/01/2013 12:00:00 AM
Keynsham Library,Adult Fiction,Adult Fiction,08/01/2013 12:00:00 AM
Keynsham Library,Adult Fiction,Adult Fiction,08/01/2013 12:00:00 AM
Keynsham Library,Adult Fiction,Adult Fiction,08/01/2013 12:00:00 AM
Keynsham Library,Adult Fiction,Adult Fiction,08/01/2013 12:00:00 AM
Keynsham Library,Adult Fiction,Adult Fiction,08/01/2013 12:00:00 AM
Keynsham Library,Adult Fiction,Adult Fiction,08/01/2013 12:00:00 AM
Keynsham Library,Adult Fiction,Adult Fiction,08/01/2013 12:00:00 AM
Keynsham Library,Adult Fiction,Adult Fiction,08/01/2013 12:00:00 AM
Keynsham Library,Adult Fiction,Adult Fiction,09/01/2013 12:00:00 AM
Keynsham Library,Adult Fiction,Adult Fiction,09/01/2013 12:00:00 AM
Keynsham Library,Adult Fiction,Adult Fiction,09/01/2013 12:00:00 AM
Keynsham Library,Adult Fiction,Adult Fiction,09/01/2013 12:00:00 AM
Keynsham Library,Adult Fiction,Adult Fiction,09/01/2013 12:00:00 AM
Keynsham Library,Adult Fiction,Adult Fiction,09/01/2013 12:00:00 AM
Keynsham Library,Adult Fiction,Adult Fiction,09/01/2013 12:00:00 AM
Keynsham Library,Adult Fiction,Adult Fiction,09/01/2013 12:00:00 AM
Keynsham Library,Adult Fiction,Adult Fiction,09/01/2013 12:00:00 AM
Keynsham Library,Adult Fiction,Adult Fiction,09/01/2013 12:00:00 AM
Keynsham Library,Adult Fiction,Adult Fiction,09/01/2013 12:00:00 AM
Keynsham Library,Adult Fiction,Adult Fiction,09/01/2013 12:00:00 AM
Keynsham Library,Adult Fiction,Adult Fiction,10/01/2013 12:00:00 AM
Keynsham Library,Adult Fiction,Adult Fiction,10/01/2013 12:00:00 AM
Keynsham Library,Adult Fiction,Adult Fiction,10/01/2013 12:00:00 AM
Keynsham Library,Adult Fiction,Adult Fiction,10/01/2013 12:00:00 AM
Keynsham Library,Adult Fiction,Adult Fiction,10/01/2013 12:00:00 AM
Keynsham Library,Adult Fiction,Adult Fiction,10/01/2013 12:00:00 AM
Keynsham Library,Adult Fiction,Adult Fiction,10/01/2013 12:00:00 AM
Keynsham Library,Adult Fiction,Adult Fiction,10/01/2013 12:00:00 AM
Keynsham Library,Adult Fiction,Adult Fiction,10/01/2013 12:00:00 AM
Keynsham Library,Adult Fiction,Adult Fiction,10/01/2013 12:00:00 AM
Keynsham Library,Adult Fiction,Adult Fiction,10/01/2013 12:00:00 AM
Keynsham Library,Adult Fiction,Adult Fiction,11/01/2013 12:00:00 AM
Keynsham Library,Adult Fiction,Adult Fiction,11/01/2013 12:00:00 AM
Keynsham Library,Adult Fiction,Adult Fiction,11/01/2013 12:00:00 AM
Keynsham Library,Adult Fiction,Adult Fiction,11/01/2013 12:00:00 AM
Keynsham Library,Adult Fiction,Adult Fiction,11/01/2013 12:00:00 AM
Keynsham Library,Adult Fiction,Adult Fiction,11/01/2013 12:00:00 AM
Keynsham Library,Adult Fiction,Adult Fiction,11/01/2013 12:00:00 AM
Keynsham Library,Adult Fiction,Adult Fiction,11/01/2013 12:00:00 AM
Keynsham Library,Adult Fiction,Adult Fiction,11/01/2013 12:00:00 AM
Keynsham Library,Adult Fiction,Adult Fiction,11/01/2013 12:00:00 AM
Keynsham Library,Adult Fiction,Adult Fiction,11/01/2013 12:00:00 AM
Keynsham Library,Adult Fiction,Adult Fiction,12/01/2013 12:00:00 AM
Keynsham Library,Adult Fiction,Adult Fiction,12/01/2013 12:00:00 AM
Keynsham Library,Adult Fiction,Adult Fiction,12/01/2013 12:00:00 AM
Keynsham Library,Adult Fiction,Adult Fiction,12/01/2013 12:00:00 AM
Keynsham Library,Adult Fiction,Adult Fiction,12/01/2013 12:00:00 AM
Keynsham Library,Adult Fiction,Adult Fiction,12/01/2013 12:00:00 AM
Keynsham Library,Adult Fiction,Adult Fiction,12/01/2013 12:00:00 AM
Keynsham Library,Adult Fiction,Adult Fiction,12/01/2013 12:00:00 AM
Keynsham Library,Adult Fiction,Adult Fiction,12/01/2013 12:00:00 AM
Keynsham Library,Adult Fiction,Adult Fiction,12/01/2013 12:00:00 AM
Keynsham Library,Adult Fiction,Adult Fiction,12/01/2013 12:00:00 AM
Keynsham Library,Adult Fiction,Adult Fiction,01/01/2014 12:00:00 AM
Keynsham Library,Adult Fiction,Adult Fiction,01/01/2014 12:00:00 AM
Keynsham Library,Adult Fiction,Adult Fiction,01/01/2014 12:00:00 AM
Keynsham Library,Adult Fiction,Adult Fiction,01/01/2014 12:00:00 AM
Keynsham Library,Adult Fiction,Adult Fiction,01/01/2014 12:00:00 AM
Keynsham Library,Adult Fiction,Adult Fiction,01/01/2014 12:00:00 AM
Keynsham Library,Adult Fiction,Adult Fiction,01/01/2014 12:00:00 AM
Keynsham Library,Adult Fiction,Adult Fiction,01/01/2014 12:00:00 AM
Keynsham Library,Adult Fiction,Adult Fiction,01/01/2014 12:00:00 AM
Keynsham Library,Adult Fiction,Adult Fiction,01/01/2014 12:00:00 AM
Keynsham Library,Adult Fiction,Adult Fiction,01/01/2014 12:00:00 AM
Keynsham Library,Adult Fiction,Adult Fiction,01/01/2014 12:00:00 AM
Keynsham Library,Adult Fiction,Adult Fiction,01/01/2014 12:00:00 AM
Keynsham Library,Adult Fiction,Adult Fiction,01/01/2014 12:00:00 AM
Midsomer Norton Library,Adult Fiction,Adult Fiction,04/01/2013 12:00:00 AM
Midsomer Norton Library,Adult Fiction,Adult Fiction,04/01/2013 12:00:00 AM
Midsomer Norton Library,Adult Fiction,Adult Fiction,04/01/2013 12:00:00 AM
Midsomer Norton Library,Adult Fiction,Adult Fiction,04/01/2013 12:00:00 AM
Midsomer Norton Library,Adult Fiction,Adult Fiction,04/01/2013 12:00:00 AM
Midsomer Norton Library,Adult Fiction,Adult Fiction,04/01/2013 12:00:00 AM
Midsomer Norton Library,Adult Fiction,Adult Fiction,04/01/2013 12:00:00 AM
Midsomer Norton Library,Adult Fiction,Adult Fiction,04/01/2013 12:00:00 AM
Midsomer Norton Library,Adult Fiction,Adult Fiction,04/01/2013 12:00:00 AM
Midsomer Norton Library,Adult Fiction,Adult Fiction,04/01/2013 12:00:00 AM
Midsomer Norton Library,Adult Fiction,Adult Fiction,05/01/2013 12:00:00 AM
Midsomer Norton Library,Adult Fiction,Adult Fiction,05/01/2013 12:00:00 AM
Midsomer Norton Library,Adult Fiction,Adult Fiction,05/01/2013 12:00:00 AM
Midsomer Norton Library,Adult Fiction,Adult Fiction,05/01/2013 12:00:00 AM
Midsomer Norton Library,Adult Fiction,Adult Fiction,05/01/2013 12:00:00 AM
Midsomer Norton Library,Adult Fiction,Adult Fiction,05/01/2013 12:00:00 AM
Midsomer Norton Library,Adult Fiction,Adult Fiction,05/01/2013 12:00:00 AM
Midsomer Norton Library,Adult Fiction,Adult Fiction,05/01/2013 12:00:00 AM
Midsomer Norton Library,Adult Fiction,Adult Fiction,05/01/2013 12:00:00 AM
Midsomer Norton Library,Adult Fiction,Adult Fiction,06/01/2013 12:00:00 AM
Midsomer Norton Library,Adult Fiction,Adult Fiction,06/01/2013 12:00:00 AM
Midsomer Norton Library,Adult Fiction,Adult Fiction,06/01/2013 12:00:00 AM
Midsomer Norton Library,Adult Fiction,Adult Fiction,06/01/2013 12:00:00 AM
Midsomer Norton Library,Adult Fiction,Adult Fiction,06/01/2013 12:00:00 AM
Midsomer Norton Library,Adult Fiction,Adult Fiction,06/01/2013 12:00:00 AM
Midsomer Norton Library,Adult Fiction,Adult Fiction,06/01/2013 12:00:00 AM
Midsomer Norton Library,Adult Fiction,Adult Fiction,06/01/2013 12:00:00 AM
Midsomer Norton Library,Adult Fiction,Adult Fiction,06/01/2013 12:00:00 AM
Midsomer Norton Library,Adult Fiction,Adult Fiction,06/01/2013 12:00:00 AM
Midsomer Norton Library,Adult Fiction,Adult Fiction,06/01/2013 12:00:00 AM
Midsomer Norton Library,Adult Fiction,Adult Fiction,07/01/2013 12:00:00 AM
Midsomer Norton Library,Adult Fiction,Adult Fiction,07/01/2013 12:00:00 AM
Midsomer Norton Library,Adult Fiction,Adult Fiction,07/01/2013 12:00:00 AM
Midsomer Norton Library,Adult Fiction,Adult Fiction,07/01/2013 12:00:00 AM
Midsomer Norton Library,Adult Fiction,Adult Fiction,07/01/2013 12:00:00 AM
Midsomer Norton Library,Adult Fiction,Adult Fiction,07/01/2013 12:00:00 AM
Midsomer Norton Library,Adult Fiction,Adult Fiction,07/01/2013 12:00:00 AM
Midsomer Norton Library,Adult Fiction,Adult Fiction,08/01/2013 12:00:00 AM
Midsomer Norton Library,Adult Fiction,Adult Fiction,08/01/2013 12:00:00 AM
Midsomer Norton Library,Adult Fiction,Adult Fiction,08/01/2013 12:00:00 AM
Midsomer Norton Library,Adult Fiction,Adult Fiction,08/01/2013 12:00:00 AM
Midsomer Norton Library,Adult Fiction,Adult Fiction,08/01/2013 12:00:00 AM
Midsomer Norton Library,Adult Fiction,Adult Fiction,08/01/2013 12:00:00 AM
Midsomer Norton Library,Adult Fiction,Adult Fiction,08/01/2013 12:00:00 AM
Midsomer Norton Library,Adult Fiction,Adult Fiction,08/01/2013 12:00:00 AM
Midsomer Norton Library,Adult Fiction,Adult Fiction,08/01/2013 12:00:00 AM
Midsomer Norton Library,Adult Fiction,Adult Fiction,09/01/2013 12:00:00 AM
Midsomer Norton Library,Adult Fiction,Adult Fiction,09/01/2013 12:00:00 AM
Midsomer Norton Library,Adult Fiction,Adult Fiction,09/01/2013 12:00:00 AM
Midsomer Norton Library,Adult Fiction,Adult Fiction,09/01/2013 12:00:00 AM
Midsomer Norton Library,Adult Fiction,Adult Fiction,09/01/2013 12:00:00 AM
Midsomer Norton Library,Adult Fiction,Adult Fiction,09/01/2013 12:00:00 AM
Midsomer Norton Library,Adult Fiction,Adult Fiction,09/01/2013 12:00:00 AM
Midsomer Norton Library,Adult Fiction,Adult Fiction,09/01/2013 12:00:00 AM
Midsomer Norton Library,Adult Fiction,Adult Fiction,09/01/2013 12:00:00 AM
Midsomer Norton Library,Adult Fiction,Adult Fiction,09/01/2013 12:00:00 AM
Midsomer Norton Library,Adult Fiction,Adult Fiction,09/01/2013 12:00:00 AM
Midsomer Norton Library,Adult Fiction,Adult Fiction,09/01/2013 12:00:00 AM
Midsomer Norton Library,Adult Fiction,Adult Fiction,10/01/2013 12:00:00 AM
Midsomer Norton Library,Adult Fiction,Adult Fiction,10/01/2013 12:00:00 AM
Midsomer Norton Library,Adult Fiction,Adult Fiction,10/01/2013 12:00:00 AM
Midsomer Norton Library,Adult Fiction,Adult Fiction,10/01/2013 12:00:00 AM
Midsomer Norton Library,Adult Fiction,Adult Fiction,10/01/2013 12:00:00 AM
Midsomer Norton Library,Adult Fiction,Adult Fiction,10/01/2013 12:00:00 AM
Midsomer Norton Library,Adult Fiction,Adult Fiction,10/01/2013 12:00:00 AM
Midsomer Norton Library,Adult Fiction,Adult Fiction,10/01/2013 12:00:00 AM
Midsomer Norton Library,Adult Fiction,Adult Fiction,10/01/2013 12:00:00 AM
Midsomer Norton Library,Adult Fiction,Adult Fiction,10/01/2013 12:00:00 AM
Midsomer Norton Library,Adult Fiction,Adult Fiction,10/01/2013 12:00:00 AM
Midsomer Norton Library,Adult Fiction,Adult Fiction,11/01/2013 12:00:00 AM
Midsomer Norton Library,Adult Fiction,Adult Fiction,11/01/2013 12:00:00 AM
Midsomer Norton Library,Adult Fiction,Adult Fiction,11/01/2013 12:00:00 AM
Midsomer Norton Library,Adult Fiction,Adult Fiction,11/01/2013 12:00:00 AM
Midsomer Norton Library,Adult Fiction,Adult Fiction,11/01/2013 12:00:00 AM
Midsomer Norton Library,Adult Fiction,Adult Fiction,11/01/2013 12:00:00 AM
Midsomer Norton Library,Adult Fiction,Adult Fiction,11/01/2013 12:00:00 AM
Midsomer Norton Library,Adult Fiction,Adult Fiction,11/01/2013 12:00:00 AM
Midsomer Norton Library,Adult Fiction,Adult Fiction,11/01/2013 12:00:00 AM
Midsomer Norton Library,Adult Fiction,Adult Fiction,11/01/2013 12:00:00 AM
Midsomer Norton Library,Adult Fiction,Adult Fiction,11/01/2013 12:00:00 AM
Midsomer Norton Library,Adult Fiction,Adult Fiction,12/01/2013 12:00:00 AM
Midsomer Norton Library,Adult Fiction,Adult Fiction,12/01/2013 12:00:00 AM
Midsomer Norton Library,Adult Fiction,Adult Fiction,12/01/2013 12:00:00 AM
Midsomer Norton Library,Adult Fiction,Adult Fiction,12/01/2013 12:00:00 AM
Midsomer Norton Library,Adult Fiction,Adult Fiction,12/01/2013 12:00:00 AM
Midsomer Norton Library,Adult Fiction,Adult Fiction,12/01/2013 12:00:00 AM
Midsomer Norton Library,Adult Fiction,Adult Fiction,12/01/2013 12:00:00 AM
Midsomer Norton Library,Adult Fiction,Adult Fiction,12/01/2013 12:00:00 AM
Midsomer Norton Library,Adult Fiction,Adult Fiction,12/01/2013 12:00:00 AM
Midsomer Norton Library,Adult Fiction,Adult Fiction,01/01/2014 12:00:00 AM
Midsomer Norton Library,Adult Fiction,Adult Fiction,01/01/2014 12:00:00 AM
Midsomer Norton Library,Adult Fiction,Adult Fiction,01/01/2014 12:00:00 AM
Midsomer Norton Library,Adult Fiction,Adult Fiction,01/01/2014 12:00:00 AM
Midsomer Norton Library,Adult Fiction,Adult Fiction,01/01/2014 12:00:00 AM
Midsomer Norton Library,Adult Fiction,Adult Fiction,01/01/2014 12:00:00 AM
Midsomer Norton Library,Adult Fiction,Adult Fiction,01/01/2014 12:00:00 AM
Midsomer Norton Library,Adult Fiction,Adult Fiction,01/01/2014 12:00:00 AM
Moorland Road Library,Adult Fiction,Adult Fiction,04/01/2013 12:00:00 AM
Moorland Road Library,Adult Fiction,Adult Fiction,04/01/2013 12:00:00 AM
Moorland Road Library,Adult Fiction,Adult Fiction,04/01/2013 12:00:00 AM
Moorland Road Library,Adult Fiction,Adult Fiction,04/01/2013 12:00:00 AM
Moorland Road Library,Adult Fiction,Adult Fiction,04/01/2013 12:00:00 AM
Moorland Road Library,Adult Fiction,Adult Fiction,04/01/2013 12:00:00 AM
Moorland Road Library,Adult Fiction,Adult Fiction,04/01/2013 12:00:00 AM
Moorland Road Library,Adult Fiction,Adult Fiction,05/01/2013 12:00:00 AM
Moorland Road Library,Adult Fiction,Adult Fiction,05/01/2013 12:00:00 AM
Moorland Road Library,Adult Fiction,Adult Fiction,05/01/2013 12:00:00 AM
Moorland Road Library,Adult Fiction,Adult Fiction,05/01/2013 12:00:00 AM
Moorland Road Library,Adult Fiction,Adult Fiction,05/01/2013 12:00:00 AM
Moorland Road Library,Adult Fiction,Adult Fiction,05/01/2013 12:00:00 AM
Moorland Road Library,Adult Fiction,Adult Fiction,06/01/2013 12:00:00 AM
Moorland Road Library,Adult Fiction,Adult Fiction,06/01/2013 12:00:00 AM
Moorland Road Library,Adult Fiction,Adult Fiction,06/01/2013 12:00:00 AM
Moorland Road Library,Adult Fiction,Adult Fiction,06/01/2013 12:00:00 AM
Moorland Road Library,Adult Fiction,Adult Fiction,06/01/2013 12:00:00 AM
Moorland Road Library,Adult Fiction,Adult Fiction,06/01/2013 12:00:00 AM
Moorland Road Library,Adult Fiction,Adult Fiction,06/01/2013 12:00:00 AM
Moorland Road Library,Adult Fiction,Adult Fiction,06/01/2013 12:00:00 AM
Moorland Road Library,Adult Fiction,Adult Fiction,07/01/2013 12:00:00 AM
Moorland Road Library,Adult Fiction,Adult Fiction,07/01/2013 12:00:00 AM
Moorland Road Library,Adult Fiction,Adult Fiction,07/01/2013 12:00:00 AM
Moorland Road Library,Adult Fiction,Adult Fiction,07/01/2013 12:00:00 AM
Moorland Road Library,Adult Fiction,Adult Fiction,07/01/2013 12:00:00 AM
Moorland Road Library,Adult Fiction,Adult Fiction,07/01/2013 12:00:00 AM
Moorland Road Library,Adult Fiction,Adult Fiction,07/01/2013 12:00:00 AM
Moorland Road Library,Adult Fiction,Adult Fiction,08/01/2013 12:00:00 AM
Moorland Road Library,Adult Fiction,Adult Fiction,08/01/2013 12:00:00 AM
Moorland Road Library,Adult Fiction,Adult Fiction,08/01/2013 12:00:00 AM
Moorland Road Library,Adult Fiction,Adult Fiction,08/01/2013 12:00:00 AM
Moorland Road Library,Adult Fiction,Adult Fiction,08/01/2013 12:00:00 AM
Moorland Road Library,Adult Fiction,Adult Fiction,08/01/2013 12:00:00 AM
Moorland Road Library,Adult Fiction,Adult Fiction,08/01/2013 12:00:00 AM
Moorland Road Library,Adult Fiction,Adult Fiction,09/01/2013 12:00:00 AM
Moorland Road Library,Adult Fiction,Adult Fiction,09/01/2013 12:00:00 AM
Moorland Road Library,Adult Fiction,Adult Fiction,09/01/2013 12:00:00 AM
Moorland Road Library,Adult Fiction,Adult Fiction,09/01/2013 12:00:00 AM
Moorland Road Library,Adult Fiction,Adult Fiction,09/01/2013 12:00:00 AM
Moorland Road Library,Adult Fiction,Adult Fiction,09/01/2013 12:00:00 AM
Moorland Road Library,Adult Fiction,Adult Fiction,09/01/2013 12:00:00 AM
Moorland Road Library,Adult Fiction,Adult Fiction,10/01/2013 12:00:00 AM
Moorland Road Library,Adult Fiction,Adult Fiction,10/01/2013 12:00:00 AM
Moorland Road Library,Adult Fiction,Adult Fiction,10/01/2013 12:00:00 AM
Moorland Road Library,Adult Fiction,Adult Fiction,10/01/2013 12:00:00 AM
Moorland Road Library,Adult Fiction,Adult Fiction,10/01/2013 12:00:00 AM
Moorland Road Library,Adult Fiction,Adult Fiction,10/01/2013 12:00:00 AM
Moorland Road Library,Adult Fiction,Adult Fiction,10/01/2013 12:00:00 AM
Moorland Road Library,Adult Fiction,Adult Fiction,11/01/2013 12:00:00 AM
Moorland Road Library,Adult Fiction,Adult Fiction,11/01/2013 12:00:00 AM
Moorland Road Library,Adult Fiction,Adult Fiction,11/01/2013 12:00:00 AM
Moorland Road Library,Adult Fiction,Adult Fiction,11/01/2013 12:00:00 AM
Moorland Road Library,Adult Fiction,Adult Fiction,11/01/2013 12:00:00 AM
Moorland Road Library,Adult Fiction,Adult Fiction,11/01/2013 12:00:00 AM
Moorland Road Library,Adult Fiction,Adult Fiction,11/01/2013 12:00:00 AM
Moorland Road Library,Adult Fiction,Adult Fiction,11/01/2013 12:00:00 AM
Moorland Road Library,Adult Fiction,Adult Fiction,12/01/2013 12:00:00 AM
Moorland Road Library,Adult Fiction,Adult Fiction,12/01/2013 12:00:00 AM
Moorland Road Library,Adult Fiction,Adult Fiction,12/01/2013 12:00:00 AM
Moorland Road Library,Adult Fiction,Adult Fiction,12/01/2013 12:00:00 AM
Moorland Road Library,Adult Fiction,Adult Fiction,12/01/2013 12:00:00 AM
Moorland Road Library,Adult Fiction,Adult Fiction,12/01/2013 12:00:00 AM
Moorland Road Library,Adult Fiction,Adult Fiction,12/01/2013 12:00:00 AM
Moorland Road Library,Adult Fiction,Adult Fiction,01/01/2014 12:00:00 AM
Moorland Road Library,Adult Fiction,Adult Fiction,01/01/2014 12:00:00 AM
Moorland Road Library,Adult Fiction,Adult Fiction,01/01/2014 12:00:00 AM
Moorland Road Library,Adult Fiction,Adult Fiction,01/01/2014 12:00:00 AM
Moorland Road Library,Adult Fiction,Adult Fiction,01/01/2014 12:00:00 AM
Moorland Road Library,Adult Fiction,Adult Fiction,01/01/2014 12:00:00 AM
Moorland Road Library,Adult Fiction,Adult Fiction,01/01/2014 12:00:00 AM
Moorland Road Library,Adult Fiction,Adult Fiction,01/01/2014 12:00:00 AM
Moorland Road Library,Adult Fiction,Adult Fiction,01/01/2014 12:00:00 AM
Paulton Library,Adult Fiction,Adult Fiction,04/01/2013 12:00:00 AM
Paulton Library,Adult Fiction,Adult Fiction,04/01/2013 12:00:00 AM
Paulton Library,Adult Fiction,Adult Fiction,04/01/2013 12:00:00 AM
Paulton Library,Adult Fiction,Adult Fiction,04/01/2013 12:00:00 AM
Paulton Library,Adult Fiction,Adult Fiction,04/01/2013 12:00:00 AM
Paulton Library,Adult Fiction,Adult Fiction,04/01/2013 12:00:00 AM
Paulton Library,Adult Fiction,Adult Fiction,04/01/2013 12:00:00 AM
Paulton Library,Adult Fiction,Adult Fiction,05/01/2013 12:00:00 AM
Paulton Library,Adult Fiction,Adult Fiction,05/01/2013 12:00:00 AM
Paulton Library,Adult Fiction,Adult Fiction,05/01/2013 12:00:00 AM
Paulton Library,Adult Fiction,Adult Fiction,05/01/2013 12:00:00 AM
Paulton Library,Adult Fiction,Adult Fiction,05/01/2013 12:00:00 AM
Paulton Library,Adult Fiction,Adult Fiction,05/01/2013 12:00:00 AM
Paulton Library,Adult Fiction,Adult Fiction,06/01/2013 12:00:00 AM
Paulton Library,Adult Fiction,Adult Fiction,06/01/2013 12:00:00 AM
Paulton Library,Adult Fiction,Adult Fiction,06/01/2013 12:00:00 AM
Paulton Library,Adult Fiction,Adult Fiction,06/01/2013 12:00:00 AM
Paulton Library,Adult Fiction,Adult Fiction,06/01/2013 12:00:00 AM
Paulton Library,Adult Fiction,Adult Fiction,06/01/2013 12:00:00 AM
Paulton Library,Adult Fiction,Adult Fiction,06/01/2013 12:00:00 AM
Paulton Library,Adult Fiction,Adult Fiction,06/01/2013 12:00:00 AM
Paulton Library,Adult Fiction,Adult Fiction,07/01/2013 12:00:00 AM
Paulton Library,Adult Fiction,Adult Fiction,07/01/2013 12:00:00 AM
Paulton Library,Adult Fiction,Adult Fiction,07/01/2013 12:00:00 AM
Paulton Library,Adult Fiction,Adult Fiction,07/01/2013 12:00:00 AM
Paulton Library,Adult Fiction,Adult Fiction,07/01/2013 12:00:00 AM
Paulton Library,Adult Fiction,Adult Fiction,07/01/2013 12:00:00 AM
Paulton Library,Adult Fiction,Adult Fiction,07/01/2013 12:00:00 AM
Paulton Library,Adult Fiction,Adult Fiction,08/01/2013 12:00:00 AM
Paulton Library,Adult Fiction,Adult Fiction,08/01/2013 12:00:00 AM
Paulton Library,Adult Fiction,Adult Fiction,08/01/2013 12:00:00 AM
Paulton Library,Adult Fiction,Adult Fiction,08/01/2013 12:00:00 AM
Paulton Library,Adult Fiction,Adult Fiction,08/01/2013 12:00:00 AM
Paulton Library,Adult Fiction,Adult Fiction,08/01/2013 12:00:00 AM
Paulton Library,Adult Fiction,Adult Fiction,08/01/2013 12:00:00 AM
Paulton Library,Adult Fiction,Adult Fiction,08/01/2013 12:00:00 AM
Paulton Library,Adult Fiction,Adult Fiction,08/01/2013 12:00:00 AM
Paulton Library,Adult Fiction,Adult Fiction,09/01/2013 12:00:00 AM
Paulton Library,Adult Fiction,Adult Fiction,09/01/2013 12:00:00 AM
